id,batch_id,event_type,target_temperature_c,target_stirrer_rpm,target_shake_speed_cpm,reason,created_at,previous_hash,event_hash
7924,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:17.986016834+00:00,,
7923,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:15.944665930+00:00,,
7922,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:13.874474582+00:00,,
7921,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:11.830822895+00:00,,
7920,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:09.784225687+00:00,,
7919,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:07.743605568+00:00,,
7918,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:05.681230955+00:00,,
7917,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:03.640501109+00:00,,
7916,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:36:01.591288751+00:00,,
7915,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:59.541808096+00:00,,
7914,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:57.501894662+00:00,,
7913,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:55.449408581+00:00,,
7912,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:53.404273883+00:00,,
7911,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:51.365331133+00:00,,
7910,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:49.310221036+00:00,,
7909,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:47.257098138+00:00,,
7908,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:45.213347553+00:00,,
7907,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:43.132125448+00:00,,
7906,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:41.091835094+00:00,,
7905,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:39.050755202+00:00,,
7904,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:36.961720825+00:00,,
7903,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:34.913898164+00:00,,
7902,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:32.867984362+00:00,,
7901,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:30.811641486+00:00,,
7900,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:28.760481768+00:00,,
7899,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:26.697768486+00:00,,
7898,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:24.640238309+00:00,,
7897,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:22.588506008+00:00,,
7896,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:20.527071670+00:00,,
7895,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:18.481668043+00:00,,
7894,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:15.348840127+00:00,,
7893,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:13.299202261+00:00,,
7892,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:11.242673363+00:00,,
7891,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:09.195523144+00:00,,
7890,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:07.141268633+00:00,,
7889,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:05.090724821+00:00,,
7888,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:03.048153927+00:00,,
7887,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:35:00.996068662+00:00,,
7886,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:58.961834299+00:00,,
7885,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:56.914880774+00:00,,
7884,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:54.875292784+00:00,,
7883,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:52.829226452+00:00,,
7882,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:50.775974079+00:00,,
7881,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:48.725442562+00:00,,
7880,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:46.674216450+00:00,,
7879,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:44.616756634+00:00,,
7878,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:42.543147805+00:00,,
7877,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:40.500801151+00:00,,
7876,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:38.455418848+00:00,,
7875,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:36.401316645+00:00,,
7874,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:34.346927848+00:00,,
7873,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:32.288675336+00:00,,
7872,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:30.212163532+00:00,,
7871,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:28.162825647+00:00,,
7870,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:26.064508975+00:00,,
7869,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:24.018200018+00:00,,
7868,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:21.965694269+00:00,,
7867,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:19.920963457+00:00,,
7866,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:17.880827006+00:00,,
7865,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:15.819979890+00:00,,
7864,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:13.783607743+00:00,,
7863,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:11.727291101+00:00,,
7862,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:09.680371102+00:00,,
7861,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:07.381901528+00:00,,
7860,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:05.329812097+00:00,,
7859,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:03.278263405+00:00,,
7858,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:34:01.228535660+00:00,,
7857,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:59.180807580+00:00,,
7856,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:57.132641489+00:00,,
7855,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:55.081211800+00:00,,
7854,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:53.011393276+00:00,,
7853,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:50.967966407+00:00,,
7852,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:48.931193382+00:00,,
7851,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:46.877829575+00:00,,
7850,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:44.834491205+00:00,,
7849,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:42.796204229+00:00,,
7848,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:40.735164977+00:00,,
7847,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:38.682123997+00:00,,
7846,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:36.608210404+00:00,,
7845,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:34.560092763+00:00,,
7844,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:32.497850025+00:00,,
7843,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:30.448309531+00:00,,
7842,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:28.411765761+00:00,,
7841,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:26.371651207+00:00,,
7840,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:24.320903073+00:00,,
7839,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:22.276051324+00:00,,
7838,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:20.228457144+00:00,,
7837,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:18.190553041+00:00,,
7836,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:16.140751566+00:00,,
7835,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:14.061488820+00:00,,
7834,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:12.025213033+00:00,,
7833,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:09.981829102+00:00,,
7832,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:07.946324861+00:00,,
7831,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:05.897624575+00:00,,
7830,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:03.852413630+00:00,,
7829,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:33:01.811519170+00:00,,
7828,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:59.774090497+00:00,,
7827,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:57.690509426+00:00,,
7826,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:55.643480516+00:00,,
7825,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:53.576012034+00:00,,
7824,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:51.497875344+00:00,,
7823,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:49.020589582+00:00,,
7822,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:46.976356968+00:00,,
7821,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:44.927024698+00:00,,
7820,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:42.861330057+00:00,,
7819,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:40.812299956+00:00,,
7818,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:38.765878681+00:00,,
7817,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T08:32:36.717350398+00:00,,
